cluster,ID_OLIVO,Variedad,cluster_id,proporcion
14179,410,PI,7,0.02097001311503598
14180,410,PI,7,0.03894430914084367
14181,410,PI,7,0.002995716026177475
14182,410,PI,7,0.008987148085029172
14183,410,PI,7,0.01497858035051174
14184,410,PI,7,0.002995716032674221
14185,410,PI,7,0.04493574226274618
14186,410,PI,7,0.1827386837386035
14187,410,PI,7,0.002995716163931387
14188,410,PI,7,0.03295287745236374
14189,410,PI,7,0.002995716026177475
14190,410,PI,7,0.002995716026177475
14191,410,PI,7,0.002995716157434641
14192,410,PI,7,0.002995716163931387
14193,410,PI,7,0.01497858078717321
14194,410,PI,7,0.0629100388038374
14195,410,PI,7,0.002995716157434641
14196,410,PI,7,0.002995716157434641
14197,410,PI,7,0.002995716157434641
14198,410,PI,7,0.1707558186364715
14199,410,PI,7,0.008987148472303924
14200,410,PI,7,0.002995716157434641
14201,410,PI,7,0.02097001310204249
14202,410,PI,7,0.002995716157434641
14203,410,PI,7,0.002995716163931387
14204,410,PI,7,0.002995716163931387
14205,410,PI,7,0.0629100378031668
14206,410,PI,7,0.002995716026177475
14207,410,PI,7,0.002995716026177475
14208,410,PI,7,0.06291003872196697
14209,410,PI,7,0.002995716157434641
14210,410,PI,7,0.002995716157434641
14211,410,PI,7,0.01497858079366995
14212,410,PI,7,0.002995716157434641
14213,410,PI,7,0.03894430939036451
14214,410,PI,7,0.002995716157434641
14215,410,PI,7,0.002995716026177475
14216,410,PI,7,0.01497858078717321
14217,410,PI,7,0.1288157929580762
14218,410,PI,7,0.002995716026177475
14219,410,PI,7,0.002995716157434641
14220,410,PI,7,0.02696144542990526
14221,410,PI,7,0.002995716157434641
14222,410,PI,7,0.02097001264264241
14223,410,PI,7,0.1887301153906903
14224,410,PI,7,0.02097001258351057
14225,410,PI,7,0.002995716157434641
14226,410,PI,7,0.002995716157434641
14227,410,PI,7,0.002995716157434641
14228,410,PI,7,0.3265330578542248
14229,410,PI,7,0.002995716157434641
14230,410,PI,7,0.002995716157434641
14231,410,PI,7,0.002995716032674221
14232,410,PI,7,0.002995716163931387
14233,410,PI,7,0.002995716157434641
14234,410,PI,7,0.002995716157434641
14235,410,PI,7,0.00898714847880067
14236,410,PI,7,0.2246787102805766
14237,410,PI,7,0.02097001244575666
14238,410,PI,7,0.008987148485297414
14239,410,PI,7,0.002995716157434641
14240,410,PI,7,0.5062760244379715
14241,410,PI,7,0.002995716032674221
14242,410,PI,7,0.03295287774477455
14243,410,PI,7,0.002995716157434641
14244,410,PI,7,0.002995716157434641
14245,410,PI,7,0.002995716157434641
14246,410,PI,7,0.002995716157434641
14247,410,PI,7,0.0209700131247811
14248,410,PI,7,0.002995716157434641
14249,410,PI,7,0.6800275612559572
14250,410,PI,7,0.0149785805571426
14251,410,PI,7,0.002995716026177475
14252,410,PI,7,0.2546358716612856
14253,410,PI,7,0.002995716157434641
14254,410,PI,7,0.002995716163931387
14255,410,PI,7,0.01497858053765237
14256,410,PI,7,0.002995716163931387
14257,410,PI,7,0.002995716163931387
14258,410,PI,7,0.02097001246199853
14259,410,PI,7,0.158772954544755
14260,410,PI,7,0.002995716157434641
14261,410,PI,7,0.182738684027766
14262,410,PI,7,0.03894430993163504
14263,410,PI,7,0.002995716157434641
14264,410,PI,7,0.002995716026177475
14265,410,PI,7,0.3025673264199203
14266,410,PI,7,0.002995716026177475
14267,410,PI,7,0.002995716026177475
14268,410,PI,7,0.002995716157434641
14269,410,PI,7,0.2786015998577119
14270,410,PI,7,0.002995716026177475
14271,410,PI,7,0.07489290297092753
14272,410,PI,7,0.002995716163931387
14273,410,PI,7,0.1827386839322409
14274,410,PI,7,0.01497858065591604
14275,410,PI,7,0.002995716157434641
14276,410,PI,7,0.002995716157434641
14277,410,PI,7,0.002995716157434641
14278,410,PI,7,0.008987148472303924
14279,410,PI,7,0.0569186064525749
14280,410,PI,7,0.002995716157434641
14281,410,PI,7,0.05691860669235062
14282,410,PI,7,0.002995716026177475
14283,411,PI,7,0.03348875524208589
14284,411,PI,7,0.01288029048860008
14285,411,PI,7,0.002576058148454606
14286,411,PI,7,0.002576058142867964
14287,411,PI,7,0.002576058142867964
14288,411,PI,7,0.007728174101167568
14289,411,PI,7,0.002576058142867964
14290,411,PI,7,0.007728174428603892
14291,411,PI,7,0.02318452291870035
14292,411,PI,7,0.01288029071433982
14293,411,PI,7,0.09016203394208157
14294,411,PI,7,0.03864087153620178
14295,411,PI,7,0.002576058142867964
14296,411,PI,7,0.03864087191391789
14297,411,PI,7,0.02318452300363701
14298,411,PI,7,0.02833663928937293
14299,411,PI,7,0.1313789643548055
14300,411,PI,7,0.1004662666118882
14301,411,PI,7,0.002576058029998095
14302,411,PI,7,0.1622916609455405
14303,411,PI,7,0.002576058029998095
14304,411,PI,7,0.002576058029998095
14305,411,PI,7,0.07985780185840237
14306,411,PI,7,0.01803240701124903
14307,411,PI,7,0.3529199625885339
14308,411,PI,7,0.007728174428603892
14309,411,PI,7,0.03348875543932391
14310,411,PI,7,0.2241170556122157
14311,411,PI,7,0.002576058148454606
14312,411,PI,7,0.04894510415014197
14313,411,PI,7,0.002576058142867964
14314,411,PI,7,0.007728174428603892
14315,411,PI,7,0.01803240654859627
14316,411,PI,7,0.002576058142867964
14317,411,PI,7,0.002576058142867964
14318,411,PI,7,0.002576058142867964
14319,411,PI,7,0.05409722039340958
14320,411,PI,7,0.002576058142867964
14321,411,PI,7,0.002576058148454606
14322,411,PI,7,0.002576058029998095
14323,411,PI,7,0.01288029037573021
14324,411,PI,7,0.3117030319925386
14325,411,PI,7,0.03348875552426057
14326,411,PI,7,0.002576058142867964
14327,411,PI,7,0.002576058142867964
14328,411,PI,7,0.002576058142867964
14329,411,PI,7,0.002576058142867964
14330,411,PI,7,0.002576058035584737
14331,411,PI,7,0.002576058029998095
14332,411,PI,7,0.1674437774117545
14333,411,PI,7,0.002576058142867964
14334,411,PI,7,0.1571395452046006
14335,411,PI,7,0.002576058142867964
14336,411,PI,7,0.007728174315734022
14337,411,PI,7,0.0283366395715476
14338,411,PI,7,0.007728174428603892
14339,411,PI,7,0.002576058142867964
14340,411,PI,7,0.02318452290473374
14341,411,PI,7,0.002576058148454606
14342,411,PI,7,0.2498776373141216
14343,411,PI,7,0.02318452317852845
14344,411,PI,7,0.002576058029998095
14345,411,PI,7,0.002576058142867964
14346,411,PI,7,0.002576058142867964
14347,411,PI,7,0.002576058148454606
14348,411,PI,7,0.002576058142867964
14349,411,PI,7,0.01288029061822988
14350,411,PI,7,0.06955356891480108
14351,411,PI,7,0.01803240645527965
14352,411,PI,7,0.002576058142867964
14353,411,PI,7,0.002576058142867964
14354,411,PI,7,0.007728174095580926
14355,411,PI,7,0.0747056848390123
14356,411,PI,7,0.03348875586287017
14357,411,PI,7,0.07985780177962089
14358,411,PI,7,0.002576058142867964
14359,411,PI,7,0.002576058142867964
14360,411,PI,7,0.1210747320481799
14361,411,PI,7,0.002576058148454606
14362,411,PI,7,0.2138128235318983
14363,411,PI,7,0.01288029061822988
14364,411,PI,7,0.002576058148454606
14365,411,PI,7,0.007728174434190534
14366,411,PI,7,0.03348875532366071
14367,411,PI,7,0.1004662666459765
14368,411,PI,7,0.007728174439777176
14369,411,PI,7,0.002576058142867964
14370,411,PI,7,0.01803240660503121
14371,411,PI,7,0.002576058142867964
14372,411,PI,7,0.007728174202864154
14373,411,PI,7,0.1004662662788652
14374,411,PI,7,0.002576058029998095
14375,411,PI,7,0.002576058029998095
14376,411,PI,7,0.01288029060146995
14377,411,PI,7,0.02318452329698496
14378,411,PI,7,0.002576058142867964
14379,411,PI,7,0.002576058142867964
14380,411,PI,7,0.002576058142867964
14381,411,PI,7,0.002576058148454606
14382,411,PI,7,0.002576058142867964
14383,411,PI,7,0.007728174202864154
14384,411,PI,7,0.2807903325962483
14385,411,PI,7,0.002576058142867964
14386,411,PI,7,0.03864087173064649
14387,411,PI,7,0.01288029016116376
14388,411,PI,7,0.007728174089994285
14389,411,PI,7,0.007728174428603892
14390,411,PI,7,0.002576058142867964
14391,411,PI,7,0.002576058142867964
14392,411,PI,7,0.002576058142867964
14393,411,PI,7,0.002576058142867964
14394,411,PI,7,0.002576058029998095
14395,411,PI,7,0.002576058029998095
14396,411,PI,7,0.002576058148454606
14397,411,PI,7,0.002576058142867964
14398,411,PI,7,0.1210747314894172
14399,411,PI,7,0.002576058142867964
14400,411,PI,7,0.002576058148454606
14401,411,PI,7,0.002576058029998095
14402,411,PI,7,0.2035085911889597
14403,411,PI,7,0.09016203392754649
14404,411,PI,7,0.09016203358335023
14405,411,PI,7,0.002576058029998095
14406,411,PI,7,0.002576058029998095
14407,411,PI,7,0.5538524957787904
14408,411,PI,7,0.03348875547341228
14409,411,PI,7,0.04379298814658072
14410,411,PI,7,0.002576058142867964
14411,411,PI,7,0.1159226145828969
14412,411,PI,7,0.002576058029998095
14413,411,PI,7,0.01803240671790108
14414,411,PI,7,0.07985780180196743
14415,411,PI,7,0.002576058142867964
14416,411,PI,7,0.7753934935811614
14417,411,PI,7,0.002576058148454606
14418,411,PI,7,0.002576058029998095
14419,411,PI,7,0.002576058029998095
14420,411,PI,7,0.002576058148454606
14421,411,PI,7,0.002576058148454606
14422,411,PI,7,0.06440145308276941
14423,411,PI,7,0.002576058142867964
14424,411,PI,7,0.002576058142867964
14425,411,PI,7,0.007728174434190534
14426,411,PI,7,0.4044411237668121
14427,411,PI,7,0.002576058029998095
14428,411,PI,7,0.002576058035584737
14429,411,PI,7,0.1210747318732884
14430,411,PI,7,0.002576058142867964
14431,411,PI,7,0.04894510424568341
14432,411,PI,7,0.007728174315734022
14433,411,PI,7,0.1004662660447456
14434,411,PI,7,0.01803240701124903
14435,411,PI,7,0.007728174315734022
14436,411,PI,7,0.002576058035584737
14437,411,PI,7,0.01803240671790108
14438,411,PI,7,0.002576058035584737
14439,411,PI,7,0.002576058029998095
14440,411,PI,7,0.002576058142867964
14441,411,PI,7,0.002576058142867964
14442,411,PI,7,0.01288029071433982
14443,411,PI,7,0.059249336797602
14444,411,PI,7,0.02318452291870034
14445,411,PI,7,0.007728174428603892
14446,411,PI,7,0.007728174428603892
14447,411,PI,7,0.06440145290006652
14448,411,PI,7,0.007728174428603892
14449,411,PI,7,0.2550297537781107
14450,411,PI,7,0.1983564754982995
14451,411,PI,7,0.002576058142867964
14452,411,PI,7,0.1725958941210368
14453,411,PI,7,0.002576058142867964
14454,411,PI,7,0.007728174202864154
14455,411,PI,7,0.1674437769038401
14456,411,PI,7,0.002576058029998095
14457,411,PI,7,0.002576058148454606
14458,411,PI,7,0.03348875554660714
14459,411,PI,7,0.01288029071433982
14460,411,PI,7,0.002576058142867964
14461,411,PI,7,0.002576058148454606
14462,411,PI,7,0.002576058142867964
14463,411,PI,7,0.007728174101167568
14464,411,PI,7,0.002576058142867964
14465,411,PI,7,0.002576058142867964
14466,411,PI,7,0.007728174428603892
14467,411,PI,7,0.007728174439777176
14468,411,PI,7,0.002576058142867964
14469,411,PI,7,0.007728174315734022
14470,411,PI,7,0.002576058142867964
14471,411,PI,7,0.01288029048860008
14472,411,PI,7,0.0386408719027446
14473,411,PI,7,0.002576058029998095
14474,411,PI,7,0.002576058029998095
14475,411,PI,7,0.04379298804488414
14476,411,PI,7,0.0128802907255131
14477,411,PI,7,0.007728174428603892
14478,411,PI,7,0.03864087184630967
14479,411,PI,7,0.02833663926645785
14480,411,PI,7,0.007728174434190534
14481,411,PI,7,0.03864087160381
14482,411,PI,7,0.03864087191727973
14483,411,PI,7,0.002576058029998095
14484,411,PI,7,0.01288029016116376
14485,411,PI,7,0.007728174089994285
14486,411,PI,7,0.002576058029998095
14487,411,PI,7,0.002576058148454606
14488,411,PI,7,0.002576058142867964
14489,411,PI,7,0.08500991786196362
14490,411,PI,7,0.002576058142867964
14491,411,PI,7,0.007728174428603892
14492,411,PI,7,0.002576058148454606
14493,411,PI,7,0.002576058142867964
14494,411,PI,7,0.002576058029998095
14495,411,PI,7,0.002576058029998095
14496,411,PI,7,0.007728174439777176
14497,411,PI,7,0.002576058142867964
14498,411,PI,7,0.002576058142867964
14499,411,PI,7,0.2035085914655476
14500,411,PI,7,0.02833663913403473
14501,411,PI,7,0.002576058148454606
14502,411,PI,7,0.2807903348452657
14503,411,PI,7,0.01803240688720588
14504,411,PI,7,0.002576058148454606
14505,411,PI,7,0.01288029071433982
14506,411,PI,7,0.002576058142867964
14507,411,PI,7,0.03864087158425675
14508,411,PI,7,0.002576058142867964
14509,412,PI,7,0.2015179279279533
14510,412,PI,7,0.00261711596570949
14511,412,PI,7,0.007851347799486706
14512,412,PI,7,0.00261711596570949
14513,412,PI,7,0.00261711596570949
14514,412,PI,7,0.00261711596570949
14515,412,PI,7,0.007851347908479838
14516,412,PI,7,0.01308557983989882
14517,412,PI,7,0.002617115971385174
14518,412,PI,7,0.00261711596570949
14519,412,PI,7,0.02878827516412913
14520,412,PI,7,0.002617115851040675
14521,412,PI,7,0.01831981175996643
14522,412,PI,7,0.03402250695476115
14523,412,PI,7,0.007851347902804154
14524,412,PI,7,0.00261711596570949
14525,412,PI,7,0.00261711596570949
14526,412,PI,7,0.00261711596570949
14527,412,PI,7,0.002617115856716358
14528,412,PI,7,0.00261711596570949
14529,412,PI,7,0.02355404370841246
14530,412,PI,7,0.00261711596570949
14531,412,PI,7,0.00785134789712847
14532,412,PI,7,0.01831981135862558
14533,412,PI,7,0.08113059444084941
14534,412,PI,7,0.002617115851040675
14535,412,PI,7,0.3376079566967197
14536,412,PI,7,0.01308557983422314
14537,412,PI,7,0.1544098400836693
14538,412,PI,7,0.00261711596570949
14539,412,PI,7,0.00261711596570949
14540,412,PI,7,0.01308557982854745
14541,412,PI,7,0.01308557982854745
14542,412,PI,7,0.00261711596570949
14543,412,PI,7,0.01831981164529762
14544,412,PI,7,0.00261711596570949
14545,412,PI,7,0.1230044499461203
14546,412,PI,7,0.00261711596570949
14547,412,PI,7,0.018319811387004
14548,412,PI,7,0.04972520250549125
14549,412,PI,7,0.02355404369138541
14550,412,PI,7,0.01831981167651388
14551,412,PI,7,0.007851347908479838
14552,412,PI,7,0.03402250707226781
14553,412,PI,7,0.007851347799486706
14554,412,PI,7,0.007851347553122025
14555,412,PI,7,0.00785134789712847
14556,412,PI,7,0.1596440720241794
14557,412,PI,7,0.0497252028835518
14558,412,PI,7,0.00785134789712847
14559,412,PI,7,0.00261711596570949
14560,412,PI,7,0.03402250748212219
14561,412,PI,7,0.02355404334737897
14562,412,PI,7,0.01831981166232467
14563,412,PI,7,0.002617115856716358
14564,412,PI,7,0.04449097076594037
14565,412,PI,7,0.00785134789712847
14566,412,PI,7,0.00785134789712847
14567,412,PI,7,0.2067521595210415
14568,412,PI,7,0.007851347902804154
14569,412,PI,7,0.06542789812206927
14570,412,PI,7,0.01308557983989882
14571,412,PI,7,0.002617115971385174
14572,412,PI,7,0.05495943504714625
14573,412,PI,7,0.002617115851040675
14574,412,PI,7,0.002617115971385174
14575,412,PI,7,0.00261711596570949
14576,412,PI,7,0.00261711596570949
14577,412,PI,7,0.00261711596570949
14578,412,PI,7,0.00261711596570949
14579,412,PI,7,0.00261711596570949
14580,412,PI,7,0.00261711596570949
14581,412,PI,7,0.1491756085081857
14582,412,PI,7,0.01831981177983132
14583,412,PI,7,0.00261711596570949
14584,412,PI,7,0.00785134789712847
14585,412,PI,7,0.00261711596570949
14586,412,PI,7,0.002617115971385174
14587,412,PI,7,0.02878827516412914
14588,412,PI,7,0.00261711596570949
14589,412,PI,7,0.04972520251684261
14590,412,PI,7,0.002617115971385174
14591,412,PI,7,0.02355404334737897
14592,412,PI,7,0.1177702173244281
14593,412,PI,7,0.0183198114443384
14594,412,PI,7,0.007851347782459656
14595,412,PI,7,0.0183198109629604
14596,412,PI,7,0.007851347782459656
14597,412,PI,7,0.002617115851040675
14598,412,PI,7,0.007851347553122025
14599,412,PI,7,0.00261711596570949
14600,412,PI,7,0.00261711596570949
14601,412,PI,7,0.159644073182219
14602,412,PI,7,0.00785134789712847
14603,412,PI,7,0.01308557984273666
14604,412,PI,7,0.00261711596570949
14605,412,PI,7,0.1544098404503786
14606,412,PI,7,0.002617115971385174
14607,412,PI,7,0.00261711596570949
14608,412,PI,7,0.002617115851040675
14609,412,PI,7,0.002617115856716358
14610,412,PI,7,0.0758963622999577
14611,412,PI,7,0.002617115971385174
14612,412,PI,7,0.1073017546281432
14613,412,PI,7,0.0497252025225183
14614,412,PI,7,0.01308557959920982
14615,412,PI,7,0.1387071446913308
14616,412,PI,7,0.00261711596570949
14617,412,PI,7,0.00261711596570949
14618,412,PI,7,0.00261711596570949
14619,412,PI,7,0.00261711596570949
14620,412,PI,7,0.00261711596570949
14621,412,PI,7,0.01831981178834485
14622,412,PI,7,0.1858152318101323
14623,412,PI,7,0.002617115971385174
14624,412,PI,7,0.00785134789712847
14625,412,PI,7,0.1648783043024427
14626,412,PI,7,0.00261711596570949
14627,412,PI,7,0.00261711596570949
14628,412,PI,7,0.00261711596570949
14629,412,PI,7,0.002617115971385174
14630,412,PI,7,0.00785134789712847
14631,412,PI,7,0.04449097087777136
14632,412,PI,7,0.002617115851040675
14633,412,PI,7,0.1439413757769228
14634,412,PI,7,0.002617115856716358
14635,412,PI,7,0.2643287099151477
14636,412,PI,7,0.00261711596570949
14637,412,PI,7,0.1491756089725367
14638,412,PI,7,0.01831981175996643
14639,412,PI,7,0.0340225069377341
14640,412,PI,7,0.0183198115306288
14641,412,PI,7,0.03402250692354489
14642,412,PI,7,0.00261711596570949
14643,412,PI,7,0.00261711596570949
14644,412,PI,7,0.002617115851040675
14645,412,PI,7,0.002617115851040675
14646,412,PI,7,0.007851347902804154
14647,412,PI,7,0.00261711596570949
14648,412,PI,7,0.04449097099527801
14649,412,PI,7,0.00261711596570949
14650,412,PI,7,0.01308557983422314
14651,412,PI,7,0.04972520280635249
14652,412,PI,7,0.00261711596570949
14653,412,PI,7,0.02878827533613236
14654,412,PI,7,0.0863648263575016
14655,412,PI,7,0.04972520284382202
14656,412,PI,7,0.09683328999383976
14657,412,PI,7,0.00261711596570949
14658,412,PI,7,0.00261711596570949
14659,412,PI,7,0.00261711596570949
14660,412,PI,7,0.002617115971385174
14661,412,PI,7,0.06542789832245093
14662,412,PI,7,0.007851347782459656
14663,412,PI,7,0.002617115856716358
14664,412,PI,7,0.00261711596570949
14665,412,PI,7,0.0497252030038963
14666,412,PI,7,0.00261711596570949
14667,412,PI,7,0.00261711596570949
14668,412,PI,7,0.00261711596570949
14669,412,PI,7,0.002617115856716358
14670,412,PI,7,0.007851347558797706
14671,412,PI,7,0.01831981164529762
14672,412,PI,7,0.00261711596570949
14673,412,PI,7,0.00261711596570949
14674,412,PI,7,0.02355404350177757
14675,412,PI,7,0.07589636218528888
14676,412,PI,7,0.00261711596570949
14677,412,PI,7,0.02355404329004456
14678,412,PI,7,0.00785134766779084
14679,412,PI,7,0.1177702179658804
14680,412,PI,7,0.002617115851040675
14681,412,PI,7,0.002617115851040675
14682,412,PI,7,0.007851347902804154
14683,412,PI,7,0.00785134789712847
14684,412,PI,7,0.0183198115306288
14685,412,PI,7,0.00261711596570949
14686,412,PI,7,0.07066213081018695
14687,412,PI,7,0.07589636235729211
14688,412,PI,7,0.01308557959920982
14689,412,PI,7,0.1596440723136893
14690,412,PI,7,0.002617115971385174
14691,412,PI,7,0.002617115851040675
14692,412,PI,7,0.08113059411954571
14693,412,PI,7,0.0287882756228044
14694,412,PI,7,0.2119863903489174
14695,412,PI,7,0.02355404369138541
14696,412,PI,7,0.00261711596570949
14697,412,PI,7,0.01308557983422314
14698,412,PI,7,0.002617115971385174
14699,412,PI,7,0.00785134789712847
14700,412,PI,7,0.08636482584149192
14701,412,PI,7,0.00261711596570949
14702,412,PI,7,0.007851347558797706
14703,412,PI,7,0.007851347553122025
14704,412,PI,7,0.02355404334737897
14705,412,PI,7,0.0444909709379436
14706,412,PI,7,0.00261711596570949
14707,412,PI,7,0.00261711596570949
14708,412,PI,7,0.02878827523849059
14709,412,PI,7,0.01831981164529762
14710,412,PI,7,0.1020675211543709
14711,412,PI,7,0.06019366724537237
14712,412,PI,7,0.00261711596570949
14713,412,PI,7,0.00261711596570949
14714,412,PI,7,0.0130855798455745
14715,412,PI,7,0.02355404323271015
14716,412,PI,7,0.00785134789712847
14717,412,PI,7,0.01831981135862558
14718,412,PI,7,0.01308557959920982
14719,412,PI,7,0.002617115851040675
14720,412,PI,7,0.02878827530717636
14721,412,PI,7,0.002617115971385174
14722,412,PI,7,0.07589636213363016
14723,412,PI,7,0.01308557971387863
14724,412,PI,7,0.04972520293237268
14725,412,PI,7,0.01308557984273666
14726,412,PI,7,0.002617115971385174
14727,412,PI,7,0.00261711596570949
14728,412,PI,7,0.002617115971385174
14729,413,30-65,7,0.02262955429284991
14730,413,30-65,7,0.05495748901835273
14731,413,30-65,7,0.003232793490642087
14732,413,30-65,7,0.003232793490642087
14733,413,30-65,7,0.003232793490642087
14734,413,30-65,7,0.003232793490642087
14735,413,30-65,7,0.003232793497652977
14736,413,30-65,7,0.003232793348997389
14737,413,30-65,7,0.003232793348997389
14738,413,30-65,7,0.01616396720497549
14739,413,30-65,7,0.003232793356008278
14740,413,30-65,7,0.003232793490642087
14741,413,30-65,7,0.003232793490642087
14742,413,30-65,7,0.003232793490642087
14743,413,30-65,7,0.1390101189812659
14744,413,30-65,7,0.03556072828696726
14745,413,30-65,7,0.003232793490642087
14746,413,30-65,7,0.01616396716992104
14747,413,30-65,7,0.003232793348997389
14748,413,30-65,7,0.03556072812078444
14749,413,30-65,7,0.003232793490642087
14750,413,30-65,7,0.003232793497652977
14751,413,30-65,7,0.02262955446253817
14752,413,30-65,7,0.02262955400956051
14753,413,30-65,7,0.01616396733259841
14754,413,30-65,7,0.009698380046992167
14755,413,30-65,7,0.003232793348997389
14756,413,30-65,7,0.003232793490642087
14757,413,30-65,7,0.06788866232599271
14758,413,30-65,7,0.003232793490642087
14759,413,30-65,7,0.003232793490642087
14760,413,30-65,7,0.06788866278598125
14761,413,30-65,7,0.04202631507331162
14762,413,30-65,7,0.003232793490642087
14763,413,30-65,7,0.03556072792233918
14764,413,30-65,7,0.009698380209669535
14765,413,30-65,7,0.003232793490642087
14766,413,30-65,7,0.2036659880045454
14767,413,30-65,7,0.003232793497652977
14768,413,30-65,7,0.1907348140524935
14769,413,30-65,7,0.003232793497652977
14770,413,30-65,7,0.06142307582572976
14771,413,30-65,7,0.009698380330281562
14772,413,30-65,7,0.003232793356008278
14773,413,30-65,7,0.009698380471926261
14774,413,30-65,7,0.02262955420028144
14775,413,30-65,7,0.003232793490642087
14776,413,30-65,7,0.003232793490642087
14777,413,30-65,7,0.1842692266567916
14778,413,30-65,7,0.01616396745321044
14779,413,30-65,7,0.03556072776667271
14780,413,30-65,7,0.1002165974939569
14781,413,30-65,7,0.01616396745321044
14782,413,30-65,7,0.003232793490642087
14783,413,30-65,7,0.07435424951273306
14784,413,30-65,7,0.003232793490642087
14785,413,30-65,7,0.003232793356008278
14786,413,30-65,7,0.003232793348997389
14787,413,30-65,7,0.009698380471926261
14788,413,30-65,7,0.04202631493867782
14789,413,30-65,7,0.02909514092002234
14790,413,30-65,7,0.009698380471926261
14791,413,30-65,7,0.01616396745321044
14792,413,30-65,7,0.04202631485032823
14793,413,30-65,7,0.003232793490642087
14794,413,30-65,7,0.003232793348997389
14795,413,30-65,7,0.003232793348997389
14796,413,30-65,7,0.009698380061013945
14797,413,30-65,7,0.003232793490642087
14798,413,30-65,7,0.003232793490642087
14799,413,30-65,7,0.003232793490642087
14800,413,30-65,7,0.00969838047893715
14801,413,30-65,7,0.01616396746723221
14802,413,30-65,7,0.0355607280429512
14803,413,30-65,7,0.3006497907120254
14804,413,30-65,7,0.003232793348997389
14805,413,30-65,7,0.003232793356008278
14806,413,30-65,7,0.003232793348997389
14807,413,30-65,7,0.559273267716683
14808,413,30-65,7,0.003232793490642087
14809,413,30-65,7,0.003232793490642087
14810,413,30-65,7,0.0420263153923689
14811,413,30-65,7,0.003232793490642087
14812,413,30-65,7,0.04849190192346743
14813,413,30-65,7,0.003232793490642087
14814,413,30-65,7,0.003232793348997389
14815,413,30-65,7,0.009698380046992167
14816,413,30-65,7,0.003232793348997389
14817,413,30-65,7,0.003232793356008278
14818,413,30-65,7,0.003232793497652977
14819,413,30-65,7,0.003232793490642087
14820,413,30-65,7,0.003232793490642087
14821,413,30-65,7,0.003232793497652977
14822,413,30-65,7,0.04202631467012364
14823,413,30-65,7,0.03556072735926583
14824,413,30-65,7,0.003232793348997389
14825,413,30-65,7,0.003232793348997389
14826,413,30-65,7,0.080819836508039
14827,413,30-65,7,0.0420263153923689
14828,413,30-65,7,0.009698380471926261
14829,413,30-65,7,0.003232793490642087
14830,413,30-65,7,0.04202631485733913
14831,413,30-65,7,0.003232793490642087
14832,413,30-65,7,0.02262955400956052
14833,413,30-65,7,0.003232793348997389
14834,413,30-65,7,0.003232793490642087
14835,413,30-65,7,0.02262955410492098
14836,413,30-65,7,0.003232793490642087
14837,413,30-65,7,0.01616396731156574
14838,413,30-65,7,0.01616396731156574
14839,413,30-65,7,0.003232793497652977
14840,413,30-65,7,0.009698380485948038
14841,413,30-65,7,0.01616396709909869
14842,413,30-65,7,0.009698380330281562
14843,413,30-65,7,0.003232793497652977
14844,413,30-65,7,0.009698380471926261
14845,413,30-65,7,0.1454757059842962
14846,413,30-65,7,0.02909514102589913
14847,413,30-65,7,0.02909514092002233
14848,413,30-65,7,0.009698380209669535
14849,413,30-65,7,0.02262955429284991
14850,413,30-65,7,0.1131477711697304
14851,413,30-65,7,0.02262955445552728
14852,413,30-65,7,0.05495748867125188
14853,413,30-65,7,0.00969838049295893
14854,413,30-65,7,0.003232793497652977
14855,413,30-65,7,0.003232793497652977
14856,413,30-65,7,0.2683218566659891
14857,413,30-65,7,0.003232793490642087
14858,413,30-65,7,0.003232793356008278
14859,413,30-65,7,0.02909514128114497
14860,413,30-65,7,0.003232793490642087
14861,413,30-65,7,0.03556072769585035
14862,413,30-65,7,0.03556072784450594
14863,413,30-65,7,0.01616396745321044
14864,413,30-65,7,0.06142307580820252
14865,413,30-65,7,0.05495748737892237
14866,413,30-65,7,0.003232793348997389
14867,413,30-65,7,0.003232793490642087
14868,413,30-65,7,0.009698380471926261
14869,413,30-65,7,0.0872854234640716
14870,413,30-65,7,0.145475705629471
14871,413,30-65,7,0.009698380471926261
14872,413,30-65,7,0.08081983639794332
14873,413,30-65,7,0.06788866227620304
14874,413,30-65,7,0.003232793348997389
14875,413,30-65,7,0.003232793356008278
14876,413,30-65,7,0.00969838049295893
14877,413,30-65,7,0.04849190239118031
14878,413,30-65,7,0.04202631488259068
14879,413,30-65,7,0.003232793490642087
14880,413,30-65,7,0.01616396745321044
14881,413,30-65,7,0.003232793348997389
14882,413,30-65,7,0.03556072826944003
14883,413,30-65,7,0.009698380046992167
14884,413,30-65,7,0.009698380330281562
14885,413,30-65,7,0.003232793497652977
14886,413,30-65,7,0.003232793490642087
14887,413,30-65,7,0.003232793490642087
14888,413,30-65,7,0.01616396746022132
14889,413,30-65,7,0.02909514130918854
14890,413,30-65,7,0.1002165971966457
14891,413,30-65,7,0.1454757059878016
14892,413,30-65,7,0.003232793490642087
14893,413,30-65,7,0.04202631488259069
14894,413,30-65,7,0.02262955411894276
14895,413,30-65,7,0.003232793348997389
14896,413,30-65,7,0.07435424920419208
14897,413,30-65,7,0.009698380188636864
14898,413,30-65,7,0.003232793490642087
14899,413,30-65,7,0.07435424830453422
14900,413,30-65,7,0.02262955393873817
14901,413,30-65,7,0.003232793348997389
14902,413,30-65,7,0.003232793490642087
14903,413,30-65,7,0.384702422394994
14904,413,30-65,7,0.009698380471926261
